Tag,Latitude,Longitude,Date,Spp,Site,Study,Taxa,Stage,FieldYearEnd,Vmax
61035,-60.649,-56.079,4/8/2006 3:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.65,-56.027,4/8/2006 3:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.636,-56.066,4/8/2006 3:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.632,-56.055,4/8/2006 4:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.634,-56.025,4/8/2006 4:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.622,-56.045,4/8/2006 4:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.65,-56.056,4/8/2006 5:32,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.647,-55.56,4/9/2006 0:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.716,-55.458,4/9/2006 0:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.724,-55.454,4/9/2006 1:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.725,-55.43,4/9/2006 1:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.753,-55.307,4/9/2006 2:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.737,-55.331,4/9/2006 3:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.732,-55.345,4/9/2006 4:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.752,-55.312,4/9/2006 4:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.747,-55.303,4/9/2006 4:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.763,-55.317,4/9/2006 5:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.763,-55.283,4/9/2006 5:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.766,-55.275,4/9/2006 6:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.792,-55.272,4/9/2006 6:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.76,-54.698,4/10/2006 0:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.76,-54.641,4/10/2006 0:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.781,-54.655,4/10/2006 1:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.764,-54.671,4/10/2006 1:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.772,-54.672,4/10/2006 2:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.762,-54.642,4/10/2006 2:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.744,-54.601,4/10/2006 3:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.753,-54.518,4/10/2006 4:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.742,-54.5,4/10/2006 4:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.741,-54.45,4/10/2006 5:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.722,-54.443,4/10/2006 5:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.726,-54.428,4/10/2006 6:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.692,-54.003,4/11/2006 0:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.689,-53.983,4/11/2006 0:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.677,-53.995,4/11/2006 0:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.68,-53.993,4/11/2006 1:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.673,-53.983,4/11/2006 1:09,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.676,-53.959,4/11/2006 1:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.672,-53.958,4/11/2006 2:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.67,-53.961,4/11/2006 2:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.665,-53.913,4/11/2006 2:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.665,-53.912,4/11/2006 2:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.658,-53.959,4/11/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.662,-53.916,4/11/2006 4:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.666,-53.908,4/11/2006 4:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.667,-53.909,4/11/2006 4:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.672,-53.889,4/11/2006 5:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.674,-53.896,4/11/2006 5:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.676,-53.887,4/11/2006 5:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.676,-53.886,4/11/2006 5:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.68,-53.902,4/11/2006 6:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.675,-53.887,4/11/2006 6:09,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.681,-53.891,4/11/2006 6:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.67,-53.902,4/11/2006 6:38,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.615,-53.772,4/12/2006 0:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.613,-53.738,4/12/2006 0:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.621,-53.752,4/12/2006 0:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.617,-53.755,4/12/2006 1:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.617,-53.764,4/12/2006 2:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.612,-53.747,4/12/2006 2:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.609,-53.753,4/12/2006 2:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.618,-53.754,4/12/2006 2:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.595,-53.742,4/12/2006 3:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.605,-53.696,4/12/2006 3:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.588,-53.648,4/12/2006 4:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.593,-53.711,4/12/2006 4:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.571,-53.73,4/12/2006 5:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.603,-53.775,4/12/2006 5:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.609,-53.702,4/12/2006 5:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.608,-53.665,4/12/2006 5:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.601,-53.639,4/12/2006 6:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.438,-53.265,4/13/2006 2:01,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.438,-53.266,4/13/2006 2:01,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.444,-53.245,4/13/2006 2:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.444,-53.246,4/13/2006 2:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.44,-53.249,4/13/2006 2:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.409,-53.157,4/13/2006 3:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.415,-53.165,4/13/2006 3:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.423,-53.15,4/13/2006 3:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.419,-53.115,4/13/2006 4:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.363,-53.061,4/13/2006 5:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.373,-52.992,4/13/2006 5:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.332,-52.899,4/13/2006 7:31,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.452,-52.755,4/14/2006 0:31,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.479,-52.901,4/14/2006 1:39,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.479,-52.926,4/14/2006 1:54,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.537,-53.217,4/14/2006 5:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.494,-53.234,4/14/2006 5:19,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.543,-53.241,4/14/2006 5:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.628,-53.41,4/15/2006 0:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.608,-53.54,4/15/2006 1:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.646,-53.562,4/15/2006 2:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.625,-53.444,4/15/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.618,-53.51,4/15/2006 4:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.612,-53.531,4/15/2006 5:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.622,-53.491,4/15/2006 5:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.726,-53.178,4/16/2006 0:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.736,-53.136,4/16/2006 1:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.708,-53.079,4/16/2006 2:31,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.708,-53.078,4/16/2006 2:31,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.729,-53.102,4/16/2006 3:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.735,-53.107,4/16/2006 3:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.742,-53.109,4/16/2006 4:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.733,-53.09,4/16/2006 4:58,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.73,-53.1,4/16/2006 4:58,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.735,-53.053,4/16/2006 5:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.746,-53.021,4/16/2006 5:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.746,-53.02,4/16/2006 5:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.649,-52.43,4/17/2006 0:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.644,-52.438,4/17/2006 1:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.648,-52.407,4/17/2006 3:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.604,-52.372,4/17/2006 3:09,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.628,-52.285,4/17/2006 3:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.633,-52.421,4/17/2006 4:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.629,-52.419,4/17/2006 4:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.653,-52.43,4/17/2006 5:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.665,-52.39,4/17/2006 5:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.679,-52.397,4/17/2006 6:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.66,-52.154,4/18/2006 0:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.658,-52.181,4/18/2006 1:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.656,-52.185,4/18/2006 1:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.676,-52.141,4/18/2006 2:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.682,-52.137,4/18/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.684,-52.2,4/18/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.65,-52.16,4/18/2006 4:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.628,-52.221,4/18/2006 4:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.628,-52.22,4/18/2006 4:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.627,-52.134,4/18/2006 5:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.638,-52.115,4/18/2006 5:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.633,-52.087,4/18/2006 5:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.508,-51.709,4/19/2006 0:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.508,-51.737,4/19/2006 1:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.499,-51.716,4/19/2006 1:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.52,-51.714,4/19/2006 1:23,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.501,-51.723,4/19/2006 2:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.509,-51.702,4/19/2006 2:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.501,-51.686,4/19/2006 3:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.518,-51.704,4/19/2006 4:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.518,-51.704,4/19/2006 5:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.472,-51.851,4/19/2006 6:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.418,-51.369,4/20/2006 0:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.418,-51.362,4/20/2006 1:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.368,-51.365,4/20/2006 2:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.367,-51.413,4/20/2006 2:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.298,-51.363,4/20/2006 3:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.333,-51.438,4/20/2006 4:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.331,-51.441,4/20/2006 4:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.388,-51.504,4/20/2006 5:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.38,-51.539,4/20/2006 5:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.368,-51.552,4/20/2006 5:58,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.306,-51.3,4/21/2006 1:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.346,-51.252,4/21/2006 2:19,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.346,-51.227,4/21/2006 2:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.309,-51.296,4/21/2006 2:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.313,-51.24,4/21/2006 3:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.325,-51.256,4/21/2006 4:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.331,-51.195,4/21/2006 4:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.308,-51.247,4/21/2006 5:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.317,-51.195,4/21/2006 5:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.321,-51.153,4/21/2006 5:48,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.277,-50.95,4/22/2006 0:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.308,-50.887,4/22/2006 0:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.265,-50.935,4/22/2006 0:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.264,-50.929,4/22/2006 2:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.275,-50.951,4/22/2006 2:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.272,-50.969,4/22/2006 3:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.272,-50.968,4/22/2006 3:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.264,-50.939,4/22/2006 3:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.264,-50.959,4/22/2006 5:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.255,-50.948,4/22/2006 5:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.25,-50.957,4/22/2006 5:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.263,-50.938,4/22/2006 5:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.171,-50.824,4/23/2006 0:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.186,-50.799,4/23/2006 1:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.182,-50.828,4/23/2006 1:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.18,-50.807,4/23/2006 2:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.18,-50.819,4/23/2006 2:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.182,-50.839,4/23/2006 3:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.184,-50.857,4/23/2006 3:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.184,-50.898,4/23/2006 3:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.181,-50.863,4/23/2006 3:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.163,-50.82,4/23/2006 4:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.164,-50.807,4/23/2006 5:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.125,-50.808,4/23/2006 6:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.101,-50.763,4/24/2006 0:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.098,-50.804,4/24/2006 1:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.081,-50.81,4/24/2006 1:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.093,-50.823,4/24/2006 1:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.111,-50.822,4/24/2006 3:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.109,-50.826,4/24/2006 3:23,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.102,-50.813,4/24/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.102,-50.821,4/24/2006 3:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.126,-50.781,4/24/2006 4:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.126,-50.78,4/24/2006 4:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.114,-50.835,4/24/2006 4:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.117,-50.831,4/24/2006 5:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.101,-50.855,4/24/2006 5:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.112,-50.82,4/24/2006 5:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.123,-50.851,4/24/2006 6:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.127,-50.848,4/24/2006 6:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.068,-50.918,4/25/2006 0:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.079,-50.936,4/25/2006 0:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.079,-50.944,4/25/2006 1:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.077,-50.935,4/25/2006 1:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.077,-50.934,4/25/2006 1:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.078,-50.957,4/25/2006 1:32,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.079,-50.937,4/25/2006 1:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.066,-50.918,4/25/2006 2:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.075,-50.927,4/25/2006 2:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.077,-50.923,4/25/2006 3:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.077,-50.922,4/25/2006 3:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.07,-50.938,4/25/2006 3:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.071,-50.937,4/25/2006 4:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.06,-50.934,4/25/2006 4:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.074,-50.924,4/25/2006 4:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.063,-50.931,4/25/2006 5:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.065,-50.937,4/25/2006 5:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.07,-50.876,4/25/2006 6:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.799,-50.592,4/26/2006 1:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.774,-50.594,4/26/2006 1:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.766,-50.57,4/26/2006 1:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.756,-50.451,4/26/2006 2:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.752,-50.505,4/26/2006 2:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.775,-50.438,4/26/2006 3:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.753,-50.371,4/26/2006 4:38,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.742,-50.385,4/26/2006 4:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.751,-50.317,4/26/2006 5:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.9,-50.257,4/27/2006 1:23,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.913,-50.268,4/27/2006 1:39,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.927,-50.262,4/27/2006 2:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.926,-50.256,4/27/2006 3:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.96,-50.291,4/27/2006 4:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.96,-50.29,4/27/2006 4:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.967,-50.308,4/27/2006 4:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.967,-50.304,4/27/2006 4:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.966,-50.304,4/27/2006 4:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.964,-50.297,4/27/2006 5:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.985,-50.303,4/27/2006 6:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.987,-50.346,4/27/2006 6:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-59.996,-50.297,4/27/2006 6:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.129,-50.38,4/28/2006 0:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.12,-50.4,4/28/2006 0:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.135,-50.364,4/28/2006 1:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.13,-50.422,4/28/2006 4:32,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.114,-50.435,4/28/2006 4:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.13,-50.46,4/28/2006 5:48,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.135,-50.444,4/28/2006 6:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.15,-50.591,4/29/2006 0:54,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.146,-50.6,4/29/2006 2:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.147,-50.616,4/29/2006 2:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.157,-50.622,4/29/2006 4:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.149,-50.629,4/29/2006 4:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.149,-50.63,4/29/2006 4:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.159,-50.586,4/29/2006 4:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.154,-50.62,4/29/2006 4:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.152,-50.642,4/29/2006 5:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.16,-50.623,4/29/2006 5:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.15,-50.653,4/29/2006 5:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.141,-50.666,4/29/2006 6:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.081,-50.684,4/30/2006 0:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.082,-50.682,4/30/2006 0:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.07,-50.635,4/30/2006 2:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.101,-50.629,4/30/2006 2:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.079,-50.665,4/30/2006 3:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.071,-50.636,4/30/2006 3:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.096,-50.571,4/30/2006 3:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.098,-50.618,4/30/2006 3:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.09,-50.631,4/30/2006 5:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.068,-50.672,4/30/2006 5:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.076,-50.359,5/1/2006 0:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.068,-50.374,5/1/2006 0:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.067,-50.379,5/1/2006 0:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61035,-60.061,-50.371,5/1/2006 0:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
