DepthBin,Date,Time,Latitude,Longitude,Year,gm2
30,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,2.393322549
40,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,1.334340417
50,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0.62637402
60,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,6.29228248
70,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,97.68985675
80,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,22.68847271
90,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0.147969247
100,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0.077353144
110,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0.234753115
120,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
130,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0.300491774
140,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
150,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
160,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
170,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
180,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,2.870041747
190,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
200,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
210,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
220,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,6.10920996
230,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
240,1/15/2009,02:32:30,-61.78195652,-60.97939684,2009,0
10,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,12.24099935
20,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,25.56343156
30,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,2.453844625
40,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,1.800997964
50,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,1.832420895
60,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,31.55382362
70,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,41.70767944
80,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,5.588976204
90,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0.191257578
100,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
110,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
120,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0.219285481
130,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
140,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
150,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0.225800746
160,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
170,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,1.213880653
180,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
190,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
200,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
210,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
220,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,4.931090218
230,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
240,1/15/2009,02:39:10,-61.79449415,-60.95206258,2009,0
10,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,24.1822374
20,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,72.82090779
30,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,3.89837433
40,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,6.704936858
50,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,5.308436545
60,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,10.53180717
70,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.304722912
80,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.305063265
90,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.287786217
100,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.243546841
110,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.187172131
120,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
130,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
140,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
150,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.337765453
160,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
170,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
180,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
190,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0.515052787
200,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,1.23157616
210,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
220,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
230,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
240,1/15/2009,02:44:10,-61.80376445,-60.93141168,2009,0
10,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,38.30106013
20,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,85.15574088
30,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,2.984281677
40,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,2.200920885
50,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,6.398336138
60,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,2.121122139
70,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0.33755339
80,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
90,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
100,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
110,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
120,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0.085594455
130,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0.260927897
140,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
150,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
160,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0.640725896
170,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
180,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,1.326196639
190,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
200,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
210,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,8.126985074
220,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
230,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
240,1/15/2009,02:50:50,-61.81619648,-60.90442156,2009,0
10,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,128.2116472
20,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,15.76092697
30,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.669887364
40,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
50,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,12.12908118
60,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,1.14811407
70,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.540810728
80,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.87554093
90,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.169800384
100,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.311978778
110,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
120,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.691590211
130,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
140,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,1.154009739
150,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
160,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
170,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0.882925896
180,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
190,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,2.053572852
200,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
210,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
220,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
230,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
240,1/15/2009,02:57:30,-61.82863057,-60.87751679,2009,0
10,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.343544974
20,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.101140601
30,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,1.25220979
40,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,20.45607264
50,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,1.770655581
60,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
70,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.226607313
80,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.294504642
90,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.161856123
100,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.197702425
110,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
120,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
130,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
140,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0.684766969
150,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,1.224335672
160,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,6.608061391
170,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
180,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
190,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
200,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
210,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
220,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
230,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
240,1/15/2009,03:04:10,-61.84130007,-60.85009808,2009,0
10,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,111.0187731
20,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,53.23728053
30,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,29.97728806
40,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,56.13531983
50,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,51.80394605
60,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0.382067153
70,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0.090562147
80,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
90,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0.066390226
100,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
110,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
120,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
130,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
140,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
150,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
160,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0.269658085
170,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
180,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
190,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
200,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
210,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
220,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
230,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
240,1/15/2009,03:09:10,-61.85080422,-60.82933626,2009,0
10,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,3.206808805
20,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.585316396
30,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
40,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,100.2415
50,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,57.84549866
60,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,2.501931079
70,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.112302631
80,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
90,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.069882787
100,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.15288271
110,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.110100659
120,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
130,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
140,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0.822598481
150,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
160,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,1.143225294
170,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,1.873776379
180,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,1.214950275
190,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
200,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
210,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
220,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
230,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
240,1/15/2009,03:15:50,-61.86350277,-60.80159512,2009,0
10,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,2.829942857
20,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,1.424451728
30,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
40,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,4.567399683
50,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
60,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.165753384
70,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.485071801
80,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.227315538
90,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.082616267
100,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.175555218
110,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
120,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,1.002881809
130,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
140,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
150,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
160,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0.342458759
170,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
180,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
190,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
200,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
210,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
220,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
230,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
240,1/15/2009,03:22:30,-61.87625425,-60.77363754,2009,0
10,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,21.40841996
20,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.398073442
30,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,23.59093954
40,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,30.87308099
50,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.229754665
60,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.447562991
70,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.304102102
80,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.077816525
90,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
100,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
110,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
120,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
130,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
140,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
150,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,1.286792619
160,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,1.303305188
170,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
180,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
190,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0.564552858
200,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
210,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
220,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
230,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
240,1/15/2009,03:27:30,-61.88575707,-60.75286206,2009,0
10,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,4.339056611
20,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0.546516188
30,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,2.70565625
40,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
50,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,8.86932426
60,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,8.731015607
70,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
80,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0.18250594
90,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
100,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0.182820797
110,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
120,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,1.686112537
130,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
140,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
150,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
160,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
170,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
180,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
190,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,1.580241803
200,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
210,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,7.698072277
220,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
230,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
240,1/15/2009,03:34:10,-61.89840674,-60.7251819,2009,0
10,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,14.68944487
20,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,1.104495504
30,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
40,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,2.438421103
50,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
60,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,1.40464571
70,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0.818147186
80,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0.290839274
90,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0.257395271
100,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0.12281269
110,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
120,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
130,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
140,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
150,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
160,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
170,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
180,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
190,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0.797756781
200,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
210,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,1.643806818
220,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
230,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
240,1/15/2009,03:39:10,-61.90774161,-60.70414707,2009,0
10,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,22.58349353
20,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,4.091594702
30,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.064309258
40,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.26234718
50,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.18885973
60,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,1.281567537
70,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.495036729
80,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,5.159411031
90,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.629472808
100,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
110,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
120,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
130,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.168749783
140,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
150,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.902722201
160,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0.502403888
170,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,1.914722711
180,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
190,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
200,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,7.283448629
210,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
220,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
230,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,4.071553958
240,1/15/2009,03:45:50,-61.91992452,-60.6766399,2009,0
10,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,17.89041183
20,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0.142638539
30,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,3.513906902
40,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
50,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,17.98539411
60,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,34.49782227
70,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,96.88514641
80,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,2.136981522
90,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,1.200413855
100,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0.236777424
110,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
120,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0.61525165
130,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0.242087088
140,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0.220010703
150,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
160,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
170,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
180,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
190,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
200,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
210,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
220,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
230,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
240,1/15/2009,03:52:30,-61.93211618,-60.64909304,2009,0
10,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,10.81405264
20,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,13.06830166
30,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0.178645507
40,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
50,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,15.27965206
60,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,19.72657499
70,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
80,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
90,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0.233011286
100,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
110,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0.171706116
120,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
130,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
140,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0.593247302
150,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
160,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
170,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
180,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
190,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
200,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
210,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,3.037742143
220,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
230,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
240,1/15/2009,03:59:10,-61.94376645,-60.62026412,2009,0
10,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,17.53375012
20,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,2.3676844
30,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
40,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.826313222
50,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,1.953116195
60,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.448304402
70,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.396349016
80,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.241085051
90,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.401620233
100,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
110,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.323653969
120,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.54705363
130,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
140,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,1.552992542
150,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
160,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
170,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0.675395736
180,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
190,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
200,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
210,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
220,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,12.22363003
230,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
240,1/15/2009,04:04:10,-61.95112107,-60.59659088,2009,0
10,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,105.3492753
20,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,28.84790351
30,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,0.356450857
40,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,17.08449751
50,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,54.67824645
60,1/15/2009,04:10:50,-61.96103053,-60.56576362,2009,107.607197
