Longitude,Latitude,gm2,Year
-57.2694289,-62.61506304,88.38458398,2009
-57.24452394,-62.62998997,21.37270384,2009
-57.22538962,-62.64145603,0.540331874,2009
-57.20430688,-62.65738104,50.96634322,2009
-57.18450822,-62.67330941,172.3883681,2009
-57.17077947,-62.68555832,124.696811,2009
-57.15125832,-62.70214868,107.6584023,2009
-57.13484639,-62.71452205,179.1114177,2009
-57.11345435,-62.73038995,5.289589438,2009
-57.09527501,-62.74408556,19.40663085,2009
-57.09558962,-62.7553776,28.25827702,2009
-57.58065153,-62.96754518,0,2009
-57.60063593,-62.95766148,0,2009
-57.60267447,-62.94174961,0.985620126,2009
-57.60623017,-62.92305949,0.601396396,2009
-57.60990419,-62.90440187,1.650773156,2009
-57.61903974,-62.89180634,2.049042108,2009
-57.64061184,-62.87722553,3.193226772,2009
-57.66470923,-62.86332787,362.5908396,2009
-57.6888429,-62.84994347,1.206399074,2009
-57.71040797,-62.84152482,346.1036722,2009
-57.74313889,-62.83266406,67.39069027,2009
-57.77595502,-62.82386217,12.08236115,2009
-57.80949688,-62.81521817,1.982829984,2009
-57.84334465,-62.80696934,1.298982008,2009
-57.87009454,-62.80207835,1.069944794,2009
-57.90514843,-62.79498291,0.570518242,2009
-57.93855047,-62.78710365,2.741778438,2009
-57.97074322,-62.77800029,1.12018708,2009
-57.99540837,-62.76659868,7.510625456,2009
-58.00216285,-62.74678583,0.0028363,2009
-58.03652874,-62.72448957,0.023020586,2009
-58.05103726,-62.71362327,0.19707652,2009
-58.06520637,-62.69748626,0.431305858,2009
-58.08036303,-62.6809331,0.219147002,2009
-58.09556948,-62.66437948,0.02393001,2009
-58.10674721,-62.65196326,0.217620146,2009
-58.13025,-62.63828979,2.189172278,2009
-58.15747732,-62.62541868,0.525348752,2009
-58.18431345,-62.61246508,0.711295902,2009
-58.20448863,-62.60262924,0.722082656,2009
-58.23140955,-62.58960005,0.640971256,2009
-58.2625865,-62.57835737,0.986318918,2009
-58.28642627,-62.57056949,0.479234582,2009
-58.31791426,-62.5606672,0.32609201,2009
-58.34937363,-62.55066145,11.9644409,2009
-58.38034002,-62.54044387,6.154483754,2009
-58.41128793,-62.53048273,0.299234848,2009
-58.43381923,-62.52268187,4.343202912,2009
-58.46911378,-62.51021532,0.578922052,2009
-58.49858784,-62.50052944,6.70491489,2009
-59.07180303,-62.7378514,13.43359978,2009
-59.07074501,-62.74547787,4.179745926,2009
-59.04299105,-62.75831189,2.91429373,2009
-59.01411645,-62.77144527,4.199996204,2009
-58.99161095,-62.78131757,7.005796826,2009
-58.96210309,-62.79466601,5.13883207,2009
-58.93986401,-62.80473168,3.968755038,2009
-58.90960516,-62.81810311,4.075963788,2009
-58.88681439,-62.82829075,6.456055442,2009
-58.85692806,-62.84200233,19.7380603,2009
-58.83464539,-62.85215408,1.109233312,2009
-58.81238947,-62.86241952,79.19844153,2009
-58.78246853,-62.8758652,39.26016653,2009
-58.7594505,-62.88597929,97.49128539,2009
-58.72819697,-62.8994513,6.417276328,2009
-58.701387,-62.90606761,4.981542398,2009
-58.6630424,-62.91358968,1.902501674,2009
-58.63485017,-62.91914545,34.35658441,2009
-58.59770985,-62.926263,3.819096708,2009
-58.56331181,-62.93569374,6.062593962,2009
-58.54061715,-62.94413738,8.154814048,2009
-58.52180616,-62.96056656,4.29822394,2009
-58.50741418,-62.97298055,3.015038654,2009
-58.48951853,-62.98922154,128.3364145,2009
-58.48147142,-63.00659308,158.0495281,2009
-58.50130853,-62.99969218,0.000974964,2009
-59.08527739,-63.24458852,0.101496148,2009
-59.10887876,-63.23546908,19.89427941,2009
-59.13188745,-63.22116434,210.7240252,2009
-59.15628132,-63.20632728,132.9781946,2009
-59.18181911,-63.1916617,133.9614528,2009
-59.20053927,-63.18032121,54.38627262,2009
-59.22638602,-63.16532392,31.40240643,2009
-59.2457341,-63.15388075,64.99386309,2009
-59.27117075,-63.13861012,60.75777582,2009
-59.29027314,-63.12711878,14.96009599,2009
-59.31558006,-63.11182392,8.050243396,2009
-59.33470542,-63.10022837,77.61470902,2009
-59.35368284,-63.08846462,56.91900197,2009
-59.37942749,-63.07278921,13.96953889,2009
-59.39956439,-63.06138191,16.44379164,2009
-59.43141492,-63.04825972,67.68450067,2009
-59.45301191,-63.0372291,9.61749441,2009
-59.48243158,-63.02271986,5.57788227,2009
-59.50493333,-63.0116585,2.397163468,2009
-59.51169437,-62.99831257,0.452550762,2009
-59.45428565,-62.99993842,0.112193406,2009
-59.43945318,-62.9947718,0.854467128,2009
-59.46850415,-62.98243805,2.244791782,2009
-59.49142933,-62.97238737,4.523518142,2009
-59.52257671,-62.95904406,3.273879392,2009
-59.54579651,-62.94902626,12.06391277,2009
-59.57603243,-62.93573109,83.49335141,2009
-59.59866658,-62.92591234,29.40734216,2009
-59.62939947,-62.91272042,3.922999982,2009
-59.65242887,-62.90286655,15.89220926,2009
-59.68190496,-62.89005703,4.495365774,2009
-59.70467077,-62.87996952,3.5431828,2009
-59.73559392,-62.86637587,42.89959075,2009
-59.75867303,-62.85636336,25.1422184,2009
-59.78857221,-62.84294166,23.113924,2009
-59.80983253,-62.8328452,9.14135422,2009
-59.83932584,-62.8204893,2.882999058,2009
-59.86155931,-62.81115515,3.207455506,2009
-59.89088637,-62.79802203,2.154843556,2009
-59.91164073,-62.78760512,5.51571532,2009
-59.93874998,-62.77317657,11.15266472,2009
-59.9586694,-62.76238307,1.802396782,2009
-59.98345365,-62.7484855,1.745622644,2009
-60.00296503,-62.7455279,2.549850198,2009
-60.61618977,-63.45821292,1.609233226,2009
-60.63485865,-63.44727921,3.981572854,2009
-60.66135284,-63.43338695,14.13879346,2009
-60.68827092,-63.4191883,12.29556684,2009
-60.7082041,-63.4085508,3.33743692,2009
-60.73533402,-63.39453017,59.01967716,2009
-60.76211638,-63.38085163,41.67574741,2009
-60.78084643,-63.37058287,6.349680632,2009
-60.80563247,-63.35691155,0.362384898,2009
-60.83004433,-63.34285511,2.212257952,2009
-60.8485083,-63.33211373,4.223017694,2009
-60.8746464,-63.31809637,42.91288429,2009
-60.90199435,-63.30463411,2.483259524,2009
-60.92287497,-63.29472916,8.839194254,2009
-60.95067378,-63.28215259,8.844273604,2009
-60.97777836,-63.26953441,3.466514108,2009
-61.00008582,-63.25259358,0.19528773,2009
-60.99836748,-63.2253748,0.553560558,2009
-61.02070607,-63.21098233,2.735176752,2009
-61.04741213,-63.19905722,2.295995698,2009
-61.06770455,-63.19021603,3.441798296,2009
-61.09445997,-63.17855089,3.117968546,2009
-61.12176957,-63.16692289,0.86616308,2009
-61.1491777,-63.15500124,1.488797374,2009
-61.17583423,-63.14317973,1.839007878,2009
-61.20210199,-63.13171108,3.059416692,2009
-61.22857684,-63.1197455,6.373870994,2009
-61.25504826,-63.10782311,3.3422914,2009
-61.28159929,-63.09566251,8.739165298,2009
-61.3079435,-63.08377758,12.44329332,2009
-61.33507661,-63.07191778,7.243787934,2009
-61.36182199,-63.06044225,3.431429416,2009
-61.38965781,-63.04868915,1.349265878,2009
-61.41776067,-63.03683857,11.96947415,2009
-61.43873161,-63.02762903,7.60669105,2009
-61.47140547,-63.01278967,2.153732088,2009
-61.4904436,-63.00423397,108.8823467,2009
-54.04735536,-60.00234895,59.59030557,2010
-54.06118572,-60.01017524,48.83910468,2010
-54.05691132,-60.02640005,56.38866767,2010
-54.05232751,-60.0427796,89.9143435,2010
-54.04780669,-60.06052055,83.40330721,2010
-54.0448221,-60.07382941,40.2543858,2010
-54.04107689,-60.09122344,36.95585784,2010
-54.03754552,-60.10870364,23.5217511,2010
-54.03350306,-60.12612511,8.0513978,2010
-54.02949378,-60.14340058,11.29719658,2010
-54.02586508,-60.1600885,17.54543023,2010
-54.02331545,-60.17282571,15.86703438,2010
-54.01579194,-60.18901822,38.28245475,2010
-54.00564898,-60.20915446,46.40083082,2010
-53.99765403,-60.22462365,58.46455573,2010
-53.99119015,-60.24079394,110.9037137,2010
-54.00195927,-60.24629931,28.18820716,2010
-54.03572049,-60.2450779,23.12106464,2010
-54.01415474,-60.24624105,13.16097335,2010
-54.014545,-60.26425936,45.01077484,2010
-54.01621704,-60.28136868,41.47392563,2010
-54.01789195,-60.29812297,23.97485605,2010
-54.01855681,-60.31544139,21.41060396,2010
-54.01902944,-60.32878639,32.14612895,2010
-54.02066544,-60.34668592,15.13840436,2010
-54.02092952,-60.36413459,7.506899174,2010
-54.02063667,-60.38166405,17.53968557,2010
-54.01988667,-60.39500418,8.842741744,2010
-54.01844448,-60.41217775,10.40122468,2010
-54.01734364,-60.42954376,16.97556167,2010
-54.01647731,-60.44714819,34.39215186,2010
-54.01721821,-60.4643943,27.41531958,2010
-54.0168651,-60.48144457,9.317160235,2010
-54.0052507,-60.49741333,27.82686364,2010
-53.98627164,-60.50222669,6.828192886,2010
-53.9714539,-61.01156971,10.40252842,2010
-53.94120107,-61.01306907,24.38050421,2010
-53.90683176,-61.02019222,5.687530849,2010
-53.87286762,-61.02633061,35.23506035,2010
-53.8439528,-61.03059247,56.49831404,2010
-53.81516349,-61.03860185,31.62506837,2010
-53.822379,-61.05280634,71.44426412,2010
-53.83027182,-61.06958455,16.50695454,2010
-53.8370332,-61.08725903,1.331170157,2010
-53.84157537,-61.10089461,70.44100079,2010
-53.8491437,-61.11870849,76.24181813,2010
-53.85756017,-61.13626973,22.44386648,2010
-53.8659313,-61.14930583,39.26816238,2010
-53.8756596,-61.1668425,6.024936946,2010
-53.88310859,-61.18001685,3.354172805,2010
-53.8934183,-61.19726542,395.5178871,2010
-53.90373664,-61.21426042,241.7146214,2010
-53.90914069,-61.23431957,0.989170477,2010
-53.89484816,-61.27136373,0.177017369,2010
-53.90002744,-61.28815093,0.874756099,2010
-53.90825905,-61.30574172,5.510212782,2010
-53.9164266,-61.32037207,213.7336848,2010
-53.9244042,-61.33718317,11.60688887,2010
-53.93341318,-61.3522399,5.698535044,2010
-53.94399033,-61.36703774,628.0293475,2010
-53.95355778,-61.38273296,95.35713214,2010
-53.96315456,-61.3991814,289.3521636,2010
-53.97289868,-61.4154534,182.1303797,2010
-53.9828375,-61.43017188,415.4023612,2010
-53.99419801,-61.44775227,880.1340074,2010
-54.00139766,-61.46161557,1519.405545,2010
-54.0086907,-61.48132315,75.50820715,2010
-53.99342616,-61.49966388,26.71552769,2010
-53.99319884,-61.51692966,129.2226425,2010
-53.99324928,-61.53193138,16.91086449,2010
-53.99323831,-61.54925065,4.384294226,2010
-53.99210718,-61.56423791,5.855035742,2010
-53.99181153,-61.58253997,40.90186764,2010
-53.99158735,-61.59814505,69.19395761,2010
-53.9917831,-61.61604171,27.34501651,2010
-53.99182785,-61.62900719,1.760280614,2010
-53.9919884,-61.64676661,2.973183675,2010
-53.99173792,-61.6657451,6.832136204,2010
-53.99135496,-61.67967397,13.31161453,2010
-53.99020705,-61.70020333,10.30727311,2010
-53.99065076,-61.71581007,12.64737992,2010
-53.99030761,-61.73191036,7.304547901,2010
-53.9908803,-61.73437773,0.223851009,2010
-54.50349035,-61.75890357,0.49685171,2010
-54.50577928,-61.76549189,10.94070632,2010
-54.51049633,-61.74675034,4.870031521,2010
-54.51108671,-61.7305676,1.980579604,2010
-54.50869257,-61.71255432,4.214173651,2010
-54.50836776,-61.69766617,1.758074424,2010
-54.50530598,-61.68356755,1.379078891,2010
-54.49769377,-61.66575886,0.989189739,2010
-54.4948332,-61.64777741,3.133985105,2010
-54.49337023,-61.63435497,9.197537679,2010
-54.49214787,-61.61615491,0.771668015,2010
-54.49200696,-61.59799814,0.587315111,2010
-54.44379167,-60.79982892,0.765967592,2010
-54.4460647,-60.78168385,0.984938945,2010
-54.45147465,-60.76865272,69.86211664,2010
-54.46678056,-60.74877104,72.44459539,2010
-54.52103224,-60.74943234,163.8839912,2010
-54.53271751,-60.73771259,240.3788213,2010
-54.53233683,-60.71911317,441.0292483,2010
-54.53235728,-60.70528819,625.1038403,2010
-54.53276417,-60.68716584,519.6046139,2010
-54.53366914,-60.66921004,111.0281228,2010
-54.53473784,-60.65564143,69.97255452,2010
-54.53501153,-60.63767679,59.11682163,2010
-54.53599,-60.61978536,39.46875084,2010
-54.53681984,-60.60628906,48.9210697,2010
-54.53807778,-60.58807725,81.31916155,2010
-54.53860114,-60.57002034,64.98304206,2010
-54.53911612,-60.5560993,28.92465604,2010
-54.53526207,-60.53791274,56.13025243,2010
-54.52367688,-60.52160181,136.3836243,2010
-54.5036148,-60.5111927,90.96073651,2010
-54.5008137,-60.49282038,23.4009493,2010
-54.498294,-60.47931182,29.15465121,2010
-54.49593523,-60.46064345,213.6956416,2010
-54.49510119,-60.44650886,169.3294469,2010
-54.49245119,-60.42752779,121.7929778,2010
-54.48988841,-60.41339793,148.9385947,2010
-54.48703515,-60.39471228,94.64711936,2010
-54.48335303,-60.37604349,46.92027092,2010
-54.48083924,-60.36200645,78.44712587,2010
-54.477725,-60.343075,83.0218822,2010
-54.47439584,-60.32892224,101.8469737,2010
-54.47102333,-60.31005833,118.4274983,2010
-54.46851833,-60.29596,251.1774554,2010
-54.46623333,-60.27708,99.00635541,2010
-54.46475667,-60.26298,68.54945172,2010
-54.48245667,-60.25143833,13.4549423,2010
-55.7677851,-59.98991374,12.238891,2010
-55.77370944,-59.98016306,14.17836735,2010
-55.77025025,-59.99856403,13.38451688,2010
-55.7680483,-60.01228598,11.44183273,2010
-55.76466167,-60.03044959,22.69034904,2010
-55.76087636,-60.0488217,54.28138038,2010
-55.75840871,-60.06241855,38.36277289,2010
-55.75706934,-60.08017568,18.56946813,2010
-55.755878,-60.09812872,18.79137584,2010
-55.75447036,-60.11168165,15.27667483,2010
-55.75237929,-60.12979293,26.44452879,2010
-55.74989464,-60.14785513,24.96711377,2010
-55.74764191,-60.16166126,37.47883747,2010
-55.74405181,-60.17981068,41.92656045,2010
-55.73963906,-60.19763383,89.26473003,2010
-55.73603305,-60.21119306,81.79452957,2010
-55.733445,-60.2293037,64.04921537,2010
-55.73198085,-60.24741558,44.77514453,2010
-55.73632044,-60.26237412,26.32340595,2010
-55.76512113,-60.2394618,16.03690419,2010
-55.77695727,-60.22864215,33.65257329,2010
-55.77209938,-60.24499212,21.78810456,2010
-55.76937382,-60.26331588,41.35598313,2010
-55.76709951,-60.27695152,11.37533814,2010
-55.76389927,-60.29487345,31.48425677,2010
-55.76065115,-60.31280928,30.62306169,2010
-55.75801561,-60.3262049,14.25533501,2010
-55.75431312,-60.34395688,10.71101756,2010
-55.75050168,-60.36198061,21.79755783,2010
-55.74671399,-60.37996894,27.15970587,2010
-55.74399203,-60.39351092,7.172311364,2010
-55.74003301,-60.41138531,4.40952647,2010
-55.76487923,-60.7412073,2.275987843,2010
-55.77940018,-60.74227122,75.93255316,2010
-55.78645191,-60.75825705,8.297919234,2010
-55.79331896,-60.77461813,26.84969362,2010
-55.7999297,-60.79075975,33.24962713,2010
-55.7959853,-60.80784075,487.9436127,2010
-55.79160863,-60.82092408,178.1143429,2010
-55.78741077,-60.83780405,398.7485818,2010
-55.78350123,-60.85432042,13.99624989,2010
-55.7792444,-60.87070239,1.49082444,2010
-55.77431445,-60.88711777,4.037331779,2010
-55.77017944,-60.90359806,28.17097391,2010
-55.76607197,-60.91950187,11.58769556,2010
-55.75936383,-60.93931887,27.07922079,2010
-55.75258333,-60.95556612,40.51387293,2010
-55.74503528,-60.97160959,126.1301744,2010
-55.73476741,-60.98657812,69.37884913,2010
-55.72319361,-61.0064606,562.6178013,2010
-55.72301238,-60.99768554,29.39012457,2010
-55.73667774,-60.98458589,1.23600331,2010
-55.74300476,-60.9824,44.5983608,2010
-55.74245472,-60.9982695,37.52078539,2010
-55.74171039,-61.01349776,52.88624571,2010
-55.74120167,-61.03263692,53.98765969,2010
-55.7404205,-61.04781191,40.83153425,2010
-55.73962536,-61.0626667,67.03124485,2010
-55.73907004,-61.08156574,63.46445601,2010
-55.73897319,-61.09644398,47.81646647,2010
-55.73905833,-61.11455465,33.86741013,2010
-55.73901999,-61.12905137,26.75706612,2010
-55.73893839,-61.14795619,35.5008336,2010
-55.73861002,-61.16360362,25.8199585,2010
-55.73782333,-61.17917349,36.04722309,2010
-55.73649999,-61.19500349,30.60706191,2010
-55.73477487,-61.21498569,32.78094259,2010
-55.73535147,-61.23105916,200.4207201,2010
-55.73598692,-61.24799805,41.62558091,2010
-55.73930456,-61.26463989,4.95278057,2010
-55.75640567,-61.257718,0,2010
-55.77601505,-61.24975726,16.10011001,2010
-55.76879168,-61.26703552,28.74351272,2010
-55.76289051,-61.28396246,33.869759,2010
-55.75759768,-61.30044042,27.92005258,2010
-55.75294902,-61.31751408,37.26127829,2010
-55.74957423,-61.3306435,197.287137,2010
-55.74418348,-61.34784994,13.98358204,2010
-55.73772405,-61.36531698,16.73807973,2010
-55.73079621,-61.38276168,7.403894915,2010
-55.72806619,-61.40071783,13.21380347,2010
-55.73432553,-61.4145195,42.82663476,2010
-55.74368149,-61.43342514,184.9994238,2010
-55.75036967,-61.44778712,76.74983919,2010
-55.7569754,-61.46258521,106.9612491,2010
-55.75184198,-61.48013339,24.65729913,2010
-55.73646774,-61.49206505,317.4979042,2010
-55.72677536,-61.50848667,4.656425649,2010
-55.77302611,-61.49746519,1.503156272,2010
-55.78064158,-61.50897438,265.4684815,2010
-55.77434,-61.52887385,189.2999823,2010
-55.77038163,-61.54255259,28.10114846,2010
-55.76454616,-61.56057695,18.53883081,2010
-55.76022466,-61.5740628,117.4325586,2010
-55.75432566,-61.59180158,380.9761103,2010
-55.74902336,-61.60981433,130.3196412,2010
-55.74562142,-61.62321245,55.87546626,2010
-55.74048452,-61.64091245,85.82658469,2010
-55.73708583,-61.65899353,55.3589643,2010
-55.73533065,-61.67276092,142.2426915,2010
-55.73158174,-61.69123924,67.4745912,2010
-55.72919123,-61.70969869,67.72471352,2010
-55.72625206,-61.72351298,167.7660286,2010
-55.71470997,-61.74111631,27.16420029,2010
-55.7202789,-61.75813888,3.370304562,2010
-56.5151857,-61.74028331,8.387068908,2010
-56.53811835,-61.73657431,4.986156989,2010
-56.54053888,-61.71801974,62.91556605,2010
-56.5427332,-61.69848523,2.18857173,2010
-56.54513496,-61.68373541,22.72499174,2010
-56.54843289,-61.66448272,4.515525582,2010
-56.55049247,-61.65010297,11.61951855,2010
-56.55247578,-61.63063931,2.255724429,2010
-56.52981786,-61.0310899,384.9412056,2010
-56.52940779,-61.01317091,50.62326992,2010
-56.52655103,-60.99982587,26.31743586,2010
-56.51413716,-60.98644549,3.436033671,2010
-56.49510112,-60.98537304,21.11081259,2010
-56.49984331,-60.96802217,112.859412,2010
-56.50402833,-60.95070857,105.2279354,2010
-56.50613199,-60.93364818,117.3479365,2010
-56.508892,-60.91657842,92.70468668,2010
-56.51141167,-60.89929915,85.36877843,2010
-56.51388904,-60.88219916,88.11543014,2010
-56.51441645,-60.86922558,102.0690355,2010
-56.51387221,-60.85156227,44.74498483,2010
-56.51347985,-60.83393363,117.8857042,2010
-56.51324833,-60.81591164,66.55407335,2010
-56.51325795,-60.80250453,50.67921368,2010
-56.51853119,-60.784774,30.04560933,2010
-56.52201626,-60.76734055,41.72352823,2010
-56.52042537,-60.7496738,60.97908991,2010
-56.50844402,-60.73567755,14.526549,2010
-56.48798998,-60.75821782,6.765375876,2010
-56.48259592,-60.76945517,55.97380096,2010
-56.48417252,-60.75204777,32.68599726,2010
-56.48625893,-60.73382883,31.04414461,2010
-56.48833702,-60.72050007,97.67195783,2010
-56.49078604,-60.70241043,153.0262722,2010
-56.49299974,-60.6845,140.284238,2010
-56.49546949,-60.67144102,117.9933009,2010
-56.50293664,-60.65463105,203.6326128,2010
-56.51274034,-60.63811133,258.5359067,2010
-56.523439,-60.62118499,136.3660758,2010
-56.53191766,-60.60423746,110.0802325,2010
-56.53267916,-60.59080866,97.50703331,2010
-56.53365444,-60.57277894,5.062170116,2010
-56.53450519,-60.55494267,82.70542366,2010
-56.53568382,-60.53702326,5.785906568,2010
-56.5368625,-60.52362031,123.9106261,2010
-56.5362317,-60.50561009,24.87976543,2010
-56.52679,-60.4921673,0.804310346,2010
-56.47999794,-60.51904141,0.886712326,2010
-56.49083018,-60.51451178,14.55398173,2010
-56.492455,-60.49635204,5.11082792,2010
-56.49391761,-60.47845946,10.5022967,2010
-56.4952983,-60.46511298,32.72097883,2010
-56.49759597,-60.44739371,65.7741413,2010
-56.50016833,-60.42992772,24.87364125,2010
-56.50283264,-60.41253801,54.67343363,2010
-56.50514521,-60.39954359,9.383166143,2010
-56.50838733,-60.38227468,21.83210743,2010
-56.511928,-60.36491401,17.53020556,2010
-56.51537488,-60.34728228,16.35980829,2010
-56.51860487,-60.32971167,14.58852063,2010
-56.52086459,-60.31671017,26.06725718,2010
-56.5239415,-60.29918906,16.8420032,2010
-56.52691967,-60.28156256,13.3292826,2010
-56.52950619,-60.26408944,18.00360567,2010
-56.51967337,-60.25585,6.709362561,2010
-56.48166013,-60.2565788,8.551940642,2010
-56.47335308,-60.24195108,16.12237986,2010
-56.47450549,-60.22384289,15.67327101,2010
-56.47694155,-60.20570206,11.75056157,2010
-56.4788084,-60.19197068,5.045990917,2010
-56.48179591,-60.17366758,17.30700624,2010
-56.48460262,-60.15527799,20.06288756,2010
-56.48671744,-60.14158584,36.44845281,2010
-56.48924992,-60.1234319,30.11101135,2010
-56.49133091,-60.1099295,29.57311559,2010
-56.49456142,-60.09200598,14.38143131,2010
-56.49910377,-60.07433108,28.78338536,2010
-56.50352668,-60.05653997,26.97223398,2010
-56.50736466,-60.04315068,16.76276337,2010
-56.51300001,-60.0250526,14.38886994,2010
-56.51677833,-60.01128529,8.338706452,2010
-56.51593455,-59.99349378,15.30429126,2010
-56.98444769,-60.76213669,72.28659405,2010
-56.97788752,-60.77595523,138.1981301,2010
-56.97928842,-60.79293532,142.4070082,2010
-56.98102892,-60.81113927,104.3771595,2010
-56.98217919,-60.82494571,72.99413953,2010
-56.98411656,-60.84316925,228.3373259,2010
-56.98596456,-60.85672433,81.05748536,2010
-56.98816976,-60.87439322,134.3782462,2010
-56.99091327,-60.89222302,70.31913994,2010
-56.99401732,-60.91027766,29.38853155,2010
-56.99665326,-60.92373661,151.1336712,2010
-57.00004364,-60.94188961,34.70952247,2010
-57.003721,-60.96030867,143.5629616,2010
-57.00652141,-60.97407165,382.8307719,2010
-57.01057416,-60.9920161,282.7188673,2010
-57.0127968,-61.00542041,108.9420452,2010
-57.01481569,-61.02324676,111.2484457,2010
-57.01532927,-61.041105,366.1618848,2010
-57.01500613,-61.05897666,12.74766078,2010
-57.0141787,-61.07229339,44.00705457,2010
-57.01420638,-61.09057017,66.36958276,2010
-57.01461955,-61.10873787,52.46375346,2010
-57.01501707,-61.12233517,71.54012011,2010
-57.01545288,-61.14074381,52.82285512,2010
-57.01585553,-61.15969331,84.10015562,2010
-57.01604692,-61.17344988,16.95260945,2010
-57.01575752,-61.19149856,26.05886261,2010
-57.01508833,-61.20506672,20.64029711,2010
-57.01393676,-61.22323636,18.41431968,2010
-56.99674832,-61.23661334,8.476333797,2010
-56.94393289,-61.23271144,30.03282663,2010
-56.93679216,-61.24910845,41.65880252,2010
-56.93990812,-61.26253512,103.5282745,2010
-56.94512504,-61.28081888,70.41774502,2010
-56.95090218,-61.29865858,57.8041428,2010
-56.95497995,-61.31141536,78.63960083,2010
-56.96045974,-61.32866857,64.82345376,2010
-56.96626505,-61.34578993,60.89334279,2010
-56.97070926,-61.3628098,109.0925872,2010
-56.97565328,-61.3799692,179.9832137,2010
-56.98063408,-61.39723483,43.30198174,2010
-56.9861108,-61.41391253,23.86069529,2010
-56.99001168,-61.4267126,51.62091845,2010
-56.99504289,-61.44353547,74.40470647,2010
-56.99954481,-61.46046863,74.31831694,2010
-57.00205979,-61.47672944,67.43936315,2010
-57.00447703,-61.49302661,25.20296559,2010
-57.00759278,-61.51040108,31.25065108,2010
-57.01096558,-61.52821673,30.63307889,2010
-57.01451559,-61.54656173,26.88732939,2010
-57.01754545,-61.56022244,51.8827737,2010
-57.0208343,-61.57821912,36.26535941,2010
-57.02374158,-61.59598692,20.58828062,2010
-57.02614224,-61.60942295,17.03597024,2010
-57.0296735,-61.6274165,41.00330706,2010
-57.03231616,-61.64538816,17.10439565,2010
-57.0327957,-61.65881698,33.86047267,2010
-57.03294145,-61.67704376,14.13011369,2010
-57.03230685,-61.69531349,22.59210101,2010
-57.03268438,-61.70905736,22.35319334,2010
-57.03230045,-61.72753118,9.038396331,2010
-57.02506337,-61.74403457,4.354624276,2010
-59.98738057,-63.24129918,0.42411995,2010
-59.97843121,-63.22583457,49.9973385,2010
-60.00943481,-63.21321201,75.86016944,2010
-60.03350781,-63.20426351,184.6388771,2010
-60.06531783,-63.1922051,55.28419422,2010
-60.08870201,-63.183113,45.27478965,2010
-60.11928368,-63.171058,215.3213073,2010
-60.14975204,-63.15921821,53.61929279,2010
-60.17311388,-63.15016916,36.02095859,2010
-60.20409611,-63.13797727,28.49271406,2010
-60.22739252,-63.12893899,29.79762274,2010
-60.25829461,-63.11678559,7.01308897,2010
-60.28917269,-63.10487701,7.394796794,2010
-60.31276924,-63.09583852,8.292990459,2010
-60.3449247,-63.08416178,7.906309574,2010
-60.36936804,-63.07553038,1.964452355,2010
-60.40142439,-63.06375834,0.54009299,2010
-60.42505903,-63.05472963,0.266240399,2010
-60.45691129,-63.04278629,6.927738983,2010
-60.48903062,-63.03072958,1.142234016,2010
-60.52220071,-63.01682077,0.038110082,2010
-59.97824199,-62.73422032,61.75572797,2010
-59.9679787,-62.73142743,0.274541639,2010
-59.94154581,-62.74581738,0.106809511,2010
-59.91532542,-62.7609846,2.2717503,2010
-59.8958977,-62.77222467,14.0419555,2010
-59.87108729,-62.7877168,208.738823,2010
-59.8533905,-62.79978514,69.13561159,2010
-59.83535896,-62.81188437,57.73729482,2010
-59.81189785,-62.82822536,62.5396554,2010
-59.7938399,-62.84007735,32.50963845,2010
-59.76990514,-62.85663684,9.929950298,2010
-59.75216423,-62.86922521,140.2155168,2010
-59.73430542,-62.88159221,72.93298101,2010
-59.71059207,-62.89811303,4.20058041,2010
-59.69395994,-62.91099254,3.372394241,2010
-59.671767,-62.92820539,6.688330436,2010
-59.65344106,-62.94032785,6.797317621,2010
-59.63352477,-62.95194565,3.204536166,2010
-59.6074459,-62.96766511,2.416108621,2010
-59.58780756,-62.97939099,3.015800744,2010
-59.5682459,-62.99112678,4.650702061,2010
-59.53327295,-63.01108731,2.112489257,2010
-59.50210422,-62.99322628,14.17420413,2010
-59.4854423,-63.00114354,12.43382724,2010
-59.4523721,-63.01578583,23.84106478,2010
-59.42479768,-63.03036661,14.65481531,2010
-59.40518988,-63.04162827,8.13563586,2010
-59.37871028,-63.05655868,5.134761095,2010
-59.09214072,-62.6858002,1.000880646,2010
-59.11584637,-62.67605995,1.65971724,2010
-59.14757262,-62.66330036,8.887854281,2010
-59.17114944,-62.65371917,7.361986921,2010
-59.20230611,-62.64085778,7.78511994,2010
-59.22570831,-62.6312799,7.303100875,2010
-59.25633459,-62.61872953,6.233885315,2010
-59.27914004,-62.60918923,65.66684363,2010
-59.31001123,-62.5970014,4.617700394,2010
-59.33318565,-62.58790423,8.531113149,2010
-59.36387114,-62.57547042,3.371886796,2010
-59.38775612,-62.56649574,12.70769733,2010
-59.41951079,-62.55393675,0.397578402,2010
-59.43955575,-62.54267598,0.15144948,2010
-59.47473586,-62.53218633,0.131333561,2010
-59.51131072,-62.51773566,0.542756421,2010
-59.51538259,-62.50994518,0.011658683,2010
-58.54060995,-62.49502172,7.566738726,2010
-58.52475033,-62.50288267,4.131145945,2010
-58.49432447,-62.51634462,14.1497488,2010
-58.46345383,-62.53000719,87.47023432,2010
-58.43988882,-62.5400918,207.3900549,2010
-58.41618857,-62.55038796,107.3720425,2010
